raw_smiles,smiles,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,gasa,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle,logS,logD,logP,mp,bp,pka_acidic,pka_basic,caco2,MDCK,PAMPA,pgp_inh,pgp_sub,hia,f20,f30,f50,OATP1B1,OATP1B3,BCRP,BSEP,BBB,MRP1,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CYP2B6-inh,CYP2B6-sub,CYP2C8-inh,LM-human,cl-plasma,t0.5,BCF,IGC50,LC50DM,LC50FM,hERG,hERG-10um,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,H-HT,Neurotoxicity-DI,Ototoxicity,Hematotoxicity,Nephrotoxicity-DI,Genotoxicity,RPMI-8226,A549,HEK293,NR-AhR,NR-AR,NR-AR-LBD,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,FAF-Drugs4 Rule,Genotoxic_Carcinogenicity_Mutagenicity,Aggregators,Fluc,Blue_fluorescence,Green_fluorescence,Reactive,Other_assay_interference,Promiscuous
C[C@H](Nc1cc(F)c(S(=O)(=O)Nc2cscn2)c(F)c1)c1ccccc1F,C[C@H](Nc1cc(F)c(S(=O)(=O)Nc2cscn2)c(F)c1)c1ccccc1F,413.05,361.61862083434875,1.1422254723691652,5,2,71.09,6,3,6,10,0,19,0.3157894736842105,1,0,0.623,3.108,0.118,40.0,-1.924,"[(13, 14, 15), (8, 9, 10, 11), (2, 3, 4, 5, 7, 17, 19)]",['-'],['-'],['-'],0,1,1,0,-5.189673809469418,3.6533048877581673,3.740456584221846,124.2642101243149,327.2745619459047,9.054211520363845,3.8343052233663015,-5.068783239131247,1.9755514927564567e-05,0.0073804412968456745,0.9185532927513123,0.07441534847021103,1.5735626220703125e-05,0.0020111799240112305,0.021264374256134033,0.01818448305130005,0.41401639580726624,0.23181554675102234,0.01195155642926693,0.9998947381973267,0.02049923688173294,0.9916186928749084,98.667386840837,0.5230328263479604,1.0829023062320842,0.8679903149604797,1.4214807606549584e-06,0.9516462087631226,4.925269968225621e-05,0.9428516030311584,2.4393032163061434e-06,0.000729728548321873,3.3921157864824636e-06,0.9514767527580261,0.9975065588951111,0.9988741278648376,4.089289323827572e-11,0.999671220779419,0.14334656298160553,2.4656534962687173,0.6896841389952206,0.994655152062812,3.5149521423800993,5.0072931305595185,4.3575207348636535,0.08228432387113571,0.05634097009897232,0.9999933242797852,0.09484168142080307,0.1832481175661087,0.2174362689256668,0.1345537155866623,0.23831315338611603,3.1353287340607494e-05,0.12412659078836441,0.2706744968891144,0.9679209589958191,0.12674231827259064,0.7576747536659241,0.22864526510238647,0.7269414067268372,1.0,0.030498992651700974,0.028028050437569618,0.03358868509531021,0.004920920357108116,0.1908842772245407,0.0008936452795751393,3.727276998688467e-05,0.005664574448019266,4.393040853756247e-06,6.756884977221489e-05,0.05101332440972328,4.308947154640919e-06,1.4647695252278936e-06,0.012952597811818123,0.00021415772789623588,"[(5,)]","[(20, 21, 22, 23, 24, 25, 26)]",['-'],['-'],"[(3, 2), (3, 2)]","[(5, 6)]","[(2, 3, 4, 5, 7, 17, 19), (14, 13, 12, 16, 15)]","[(3, 2)]",0.905,0.002,0.146,0.625,0.027,0.736,0.027
CCC(c1ccccc1)N(C)c1ccc(S(=O)(=O)Nc2nccs2)cc1Cl,CCC(c1ccccc1)N(C)c1ccc(S(=O)(=O)Nc2nccs2)cc1Cl,421.07,393.2189824505462,1.070828263111526,5,1,62.3,7,3,6,8,0,19,0.3684210526315789,1,0,0.57,2.862,0.211,38.0,-1.945,"[(18, 19, 20, 21, 22, 23), (19, 23, 22), (15, 16, 17, 18), (9, 11, 12, 13, 14, 24, 25)]",['-'],['-'],['-'],0,1,1,0,-4.825994740440097,3.7171670254861016,4.095768690609966,129.35860607732727,322.6014397024172,8.101241250447407,3.893410007853659,-4.911466513970472,1.270185335745037e-05,0.27841490507125854,0.6707804203033447,0.002949547255411744,0.013427019119262695,0.014062941074371338,0.32453519105911255,0.612303227186203,0.8508743047714233,0.9784698486328125,0.0050198230892419815,0.9999496936798096,0.6802448630332947,0.9727442860603333,98.82627446763938,0.5075746182685495,0.7706341022039723,9.229870920535177e-05,0.0014249145751819015,0.9970301389694214,0.9986094236373901,0.9948717951774597,0.05475188419222832,0.0025930528063327074,2.4647879399708472e-05,0.8300600051879883,0.9716125130653381,0.027946418151259422,3.3761919926433848e-09,0.9985628724098206,0.9992710947990417,3.75521760458662,0.5531727527859377,0.8372559761037606,3.4449771873672415,4.4199076202871845,4.20443266370674,0.2997208833694458,0.2653060257434845,0.9999793767929077,0.016815239563584328,0.16890166699886322,0.05394839122891426,0.271569162607193,0.20342880487442017,1.1533456927281804e-05,0.009627239778637886,0.23282429575920105,0.8110885620117188,0.07027075439691544,0.30310702323913574,0.08518705517053604,0.14845073223114014,0.9999798536300659,0.03031945414841175,0.11363741010427475,0.20904377102851868,0.0002041603293037042,0.0014131913194432855,8.018323569558561e-07,1.3193880654682744e-08,0.0206180177628994,1.383518632991354e-09,3.508069426061411e-07,0.2282806783914566,1.5006278886176005e-08,3.984347927143972e-07,8.458190859528258e-05,1.0777962415886577e-06,"[(25,), (9,)]","[(11, 12, 13, 14, 24, 25, 26)]","[(23, 22, 21, 20, 19, 18)]",['-'],"[(19, 18), (19, 18)]","[(25, 26)]","[(23, 22, 21, 20, 19, 18), (9, 11, 12, 13, 14, 24, 25), (23, 22, 21, 20, 19)]","[(11, 9)]",0.97,0.002,0.053,0.715,0.118,0.951,0.015
C[C@H](Nc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl)c1ccc(F)cc1F,C[C@H](Nc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl)c1ccc(F)cc1F,447.01,376.8296888642548,1.1862388055125512,5,2,71.09,6,3,6,11,0,19,0.3157894736842105,1,0,0.545,2.966,0.118,42.0,-2.325,"[(11, 12, 13, 14, 15, 16), (12, 16, 15), (8, 9, 10, 11), (2, 3, 4, 5, 7, 17, 18)]",['-'],['-'],['-'],0,1,1,0,-5.345820855574237,3.855082468727953,4.324866971599022,124.07110587396004,322.6292790132452,7.708599201130637,3.066088129216231,-4.9554743087984106,1.5067600128610582e-05,0.12161793559789658,0.5512637495994568,0.0007018201285973191,0.00010800361633300781,0.00026673078536987305,0.009912312030792236,0.0004832744598388672,0.730167806148529,0.6329050064086914,0.0005311822751536965,0.9999995231628418,0.0398048534989357,0.9988541603088379,99.18084991787634,0.5007681612218514,0.4827524258037394,0.2947768270969391,2.8738068067468703e-05,0.9997381567955017,0.12676267325878143,0.9994503855705261,9.226323891198263e-05,7.372599066002294e-05,2.409748594800476e-05,0.9952450394630432,0.3276880085468292,0.9544973969459534,4.166357189805403e-11,0.9897068738937378,0.5688985586166382,4.477596418755279,0.6948905635736295,1.0591548667326776,3.463360764591697,4.820868699239447,4.380171579757293,0.14599576592445374,0.13228456676006317,0.9999929666519165,0.09730640798807144,0.4661422371864319,0.13258914649486542,0.28093603253364563,0.2726077139377594,6.259429210331291e-05,0.18276004493236542,0.5903434753417969,0.8897091150283813,0.19914774596691132,0.4549323618412018,0.07874263823032379,0.780163586139679,0.9999998807907104,0.03380101919174194,0.2779758870601654,0.15386952459812164,0.00018912159430328757,0.01739916019141674,3.5008408758585574e-06,1.8451981276257357e-08,0.004717979580163956,3.979163665235319e-10,2.3461588227746688e-07,0.051129553467035294,5.839626115999863e-09,5.578348805101996e-07,2.2383122995961457e-05,2.3735660761303734e-06,"[(5,)]","[(3, 4, 5, 7, 17, 18, 19)]","[(16, 15, 14, 13, 12, 11)]",['-'],"[(3, 2), (3, 2)]","[(5, 6)]","[(16, 15, 14, 13, 12, 11), (2, 3, 4, 5, 7, 17, 18), (16, 15, 14, 13, 12)]","[(3, 2)]",0.984,0.012,0.028,0.85,0.069,0.622,0.423
CC1(C)CCN1Cc1cccc(F)c1CNc1cc(F)c(S(=O)(=O)Nc2cscn2)c(F)c1,CC1(C)CCN1Cc1cccc(F)c1CNc1cc(F)c(S(=O)(=O)Nc2cscn2)c(F)c1,496.12,450.53884860361336,1.1011703020453385,6,2,74.33,8,4,6,11,0,23,0.34782608695652173,0,0,0.461,3.162,0.318,59.586,-1.505,"[(26, 27, 28), (21, 22, 23, 24), (15, 16, 17, 18, 20, 30, 32)]",['-'],['-'],['-'],0,1,1,0,-5.121110053881358,3.4681505840458007,4.1012779765450125,123.06848351971209,319.9917135356549,8.78332185385,6.891069441432121,-5.4675469014285865,2.196728856719125e-05,0.02495269849896431,0.9903601408004761,0.0008286553784273565,0.08650809526443481,0.891983799636364,0.9647443071007729,0.9943999405950308,0.9368877410888672,0.9425399899482727,0.0005843797116540372,0.9999892711639404,0.008299631997942924,0.7814033627510071,96.83219470058243,0.9887187666801943,2.886253392317316,6.418928023776971e-06,0.4039454758167267,0.5914178490638733,0.02240479364991188,0.00022411721874959767,2.8791605473088566e-06,0.8823599815368652,2.617378777358681e-05,0.2482779324054718,0.9962444305419922,0.6867117881774902,3.401989374651748e-07,0.9743958711624146,0.027847984805703163,3.2830939285359806,0.5953516961900178,1.4437358594149283,3.9265508088906387,5.572959691604372,4.936785872561028,0.5502965450286865,0.15304698050022125,0.9999668598175049,0.03621401637792587,0.19531188905239105,0.40804028511047363,0.04411950707435608,0.17598339915275574,2.1340091915789117e-09,0.00018330504826735705,0.612238347530365,0.9639356136322021,0.17594249546527863,0.9327451586723328,0.2133384495973587,0.6383016109466553,1.0,0.02719104290008545,0.018334679305553436,0.10133623331785202,0.020358137786388397,0.036620985716581345,0.0008235909044742584,4.723162783193402e-05,0.029121290892362595,3.59865152859129e-05,0.00034918999881483614,0.10306603461503983,3.91028788726544e-06,8.96813980943989e-06,0.006489090621471405,0.0002856676874216646,"[(11,)]","[(10, 9, 8, 7, 13, 11, 12)]",['-'],['-'],"[(16, 15), (16, 15)]","[(11, 12)]","[(15, 16, 17, 18, 20, 30, 32), (27, 26, 25, 29, 28)]","[(16, 15)]",0.981,0.016,0.02,0.823,0.004,0.414,0.041
CC(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1Cl)c1ccccc1,CC(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1Cl)c1ccccc1,393.04,358.62701200283146,1.0959576017572732,5,2,71.09,6,3,6,8,0,19,0.3157894736842105,1,0,0.632,2.567,0.118,36.0,-2.268,"[(10, 11, 12, 13, 14, 15), (11, 15, 14), (7, 8, 9, 10), (2, 3, 4, 5, 6, 16, 17)]",['-'],['-'],['-'],0,1,0,0,-4.770965895109624,3.393863878618478,3.658359020149409,157.92515133452835,324.6316322838303,7.48220899105362,3.179108002574227,-5.408215350957281,1.1443401871446707e-05,0.40666288137435913,0.2534521818161011,0.0016594319604337215,0.012172460556030273,0.01107114553451538,0.45333337783813477,0.5690477788448334,0.8357357382774353,0.9780195951461792,0.009532119147479534,0.9995563626289368,0.40464502573013306,0.981052041053772,99.18279523696827,0.31886022730607827,0.47194889814301577,0.003334958339110017,0.00010905360977631062,0.9913924932479858,0.8308115005493164,0.8232029676437378,0.0010940639767795801,0.00023916228383313864,6.485363428510027e-06,0.9972572922706604,0.8797770142555237,0.7164005637168884,6.517680617434962e-09,0.9711621403694153,0.856483519077301,3.3503243553644557,0.5983239399582156,0.5598203632797485,3.206788522458181,4.34545831162496,3.939196380610614,0.22237318754196167,0.23411966860294342,0.9999866485595703,0.018763747066259384,0.15056286752223969,0.03969590365886688,0.3518867492675781,0.13557006418704987,1.1736976375686936e-05,0.05642061308026314,0.12240296602249146,0.7758562564849854,0.03838658332824707,0.2637408375740051,0.060901790857315063,0.15550319850444794,0.9999828338623047,0.019983582198619843,0.10273831337690353,0.16204030811786652,0.00019823409093078226,0.01035939808934927,7.714502316957805e-06,1.7059241130823466e-08,0.011829502880573273,5.638998157309061e-10,3.51503473439152e-07,0.0993422120809555,2.63590518301271e-08,2.0050936200277647e-06,5.276768570183776e-05,1.8302349644727656e-06,"[(17,)]","[(3, 4, 5, 6, 16, 17, 18)]","[(15, 14, 13, 12, 11, 10)]",['-'],"[(3, 2), (3, 2)]","[(17, 18)]","[(15, 14, 13, 12, 11, 10), (2, 3, 4, 5, 6, 16, 17), (15, 14, 13, 12, 11)]","[(3, 2)]",0.956,0.002,0.092,0.607,0.169,0.978,0.005
COc1ccc(F)c([C@H](C)Nc2cc(F)c(S(=O)(=O)Nc3cscn3)c(F)c2)c1,COc1ccc(F)c([C@H](C)Nc2cc(F)c(S(=O)(=O)Nc3cscn3)c(F)c2)c1,443.06,387.7048330096966,1.1427765719622045,6,2,80.32,7,3,6,11,0,19,0.3684210526315789,1,0,0.56,3.178,0.167,42.0,-1.752,"[(21, 22, 23), (16, 17, 18, 19), (10, 11, 12, 13, 15, 25, 27), (1, 2, 3, 4, 5, 7, 28)]",['-'],['-'],['-'],0,0,1,0,-5.23021880683557,3.6360403828872796,3.7932586990514414,117.80185929280793,332.9274847511768,9.079164827458325,4.322254693570532,-5.211338372069324,1.8018723192111582e-05,0.0040293363854289055,0.9316129088401794,0.024822665378451347,0.00018209218978881836,0.004453301429748535,0.013139545917510986,0.030986785888671875,0.8000621199607849,0.8316459655761719,0.03403136506676674,0.9999731779098511,0.006136797834187746,0.9690428972244263,98.70666802413719,0.4842631980477606,1.2208920765982618,0.9416815042495728,0.00017300552281085402,0.9507989287376404,0.0003342610434629023,0.9097298383712769,0.0001408714015269652,0.004006071016192436,0.00015649230044800788,0.8178628087043762,0.893084704875946,0.9657801389694214,2.1015427620341143e-08,0.9975473284721375,0.2733391225337982,3.1292314100596714,0.6201389660023914,1.025088968211079,3.5580315517557275,5.087269233398366,4.450483063789895,0.14314430952072144,0.06311092525720596,0.9999943971633911,0.07870539277791977,0.19419316947460175,0.22593069076538086,0.025459259748458862,0.3279377520084381,3.4964102724188706e-06,0.05475760996341705,0.2981477677822113,0.9609487652778625,0.10857073962688446,0.8510864973068237,0.3291780650615692,0.8034059405326843,1.0,0.04198867082595825,0.0463072694838047,0.0490703321993351,0.01287486869841814,0.272244930267334,0.0018804720602929592,2.3877968487795442e-05,0.006328136194497347,6.531362032546895e-06,0.0001021577263600193,0.04991825670003891,1.1807852388301399e-05,3.8446710277639795e-06,0.012240951880812645,0.000641611753962934,"[(5,)]","[(4, 3, 2, 28, 7, 5, 6)]",['-'],['-'],"[(11, 10), (11, 10)]","[(5, 6)]","[(10, 11, 12, 13, 15, 25, 27), (22, 21, 20, 24, 23)]","[(11, 10)]",0.889,0.001,0.184,0.665,0.016,0.455,0.049
C[C@H](Nc1ccc(S(=O)(=O)Nc2nccs2)cc1Cl)c1ccccc1,C[C@H](Nc1ccc(S(=O)(=O)Nc2nccs2)cc1Cl)c1ccccc1,393.04,358.62701200283146,1.0959576017572732,5,2,71.09,6,3,6,8,0,19,0.3157894736842105,1,0,0.632,2.567,0.118,36.0,-2.268,"[(10, 11, 12, 13, 14, 15), (11, 15, 14), (7, 8, 9, 10), (2, 3, 4, 5, 6, 16, 17)]",['-'],['-'],['-'],0,1,0,0,-4.936989474409525,3.54744192658241,3.8810527917637128,136.214282620085,317.7201931507804,7.771509915357836,3.4401976282993534,-5.519277985513997,1.1348694989133845e-05,0.5752072930335999,0.19145655632019043,0.0019925020169466734,0.004613816738128662,0.007876813411712646,0.3564791679382324,0.31228071451187134,0.7923867702484131,0.9330930113792419,0.004828241653740406,0.9988297820091248,0.15686799585819244,0.9806153178215027,99.00382919733912,0.2864358108928238,0.5225973509154007,0.003434201003983617,2.831955862347968e-05,0.9946413040161133,0.3869726359844208,0.7856387495994568,0.00036130819353275,9.734943159855902e-05,1.6638978195260279e-06,0.9984475374221802,0.6815818548202515,0.9118636250495911,7.234729308691623e-12,0.8783779740333557,0.6006333827972412,4.017805580419529,0.5610773786621316,0.6374689884089328,3.2584836799393346,4.362087811322885,4.018282405060829,0.18846715986728668,0.16534820199012756,0.9999918937683105,0.01930583454668522,0.17020657658576965,0.09931203722953796,0.5194745659828186,0.14600110054016113,5.7341152569279075e-05,0.08030930906534195,0.39750367403030396,0.7798670530319214,0.0821213647723198,0.10821463167667389,0.023626305162906647,0.09699857234954834,0.9999980926513672,0.02835409715771675,0.2900451421737671,0.25876492261886597,0.0001202711500809528,0.01597598008811474,7.282316801138222e-06,3.385014224477345e-08,0.017533477395772934,6.67095434447873e-10,5.352120524548809e-07,0.10827115178108215,2.023475609291836e-08,1.3895498796046013e-06,3.717351864906959e-05,3.4041129310935503e-06,"[(17,)]","[(3, 4, 5, 6, 16, 17, 18)]","[(15, 14, 13, 12, 11, 10)]",['-'],"[(3, 2), (3, 2)]","[(17, 18)]","[(15, 14, 13, 12, 11, 10), (2, 3, 4, 5, 6, 16, 17), (15, 14, 13, 12, 11)]","[(3, 2)]",0.957,0.006,0.168,0.62,0.151,0.969,0.109
C[C@H](Nc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl)c1ccccc1,C[C@H](Nc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl)c1ccccc1,411.03,364.6945709566392,1.1270526976088981,5,2,71.09,6,3,6,9,0,19,0.3157894736842105,1,0,0.604,2.753,0.118,38.0,-2.28,"[(11, 12, 13, 14, 15, 16), (12, 16, 15), (8, 9, 10, 11), (2, 3, 4, 5, 7, 17, 18)]",['-'],['-'],['-'],0,1,1,0,-5.071707781754991,3.6163319282930813,4.01534592672595,134.50550026650836,318.82324895905595,7.785620796619305,3.3873698954111764,-5.470221941610435,1.0347312383444762e-05,0.6131961941719055,0.18131332099437714,0.0004617224622052163,0.002602815628051758,0.005594372749328613,0.2696912884712219,0.12878596782684326,0.7609867453575134,0.8607664704322815,0.0010096547193825245,0.9997561573982239,0.09972115606069565,0.9894848465919495,98.91063133117679,0.47317713698432706,0.7043625490338308,0.46962442994117737,1.3962466255179606e-05,0.9994569420814514,0.07330907881259918,0.992448091506958,0.00016178874648176134,0.0003255680203437805,3.0369643354788423e-05,0.9970530271530151,0.2516307532787323,0.93586266040802,7.715329763957612e-11,0.8264629244804382,0.4476012587547302,4.878892559062912,0.5120724999749838,0.8319728884471643,3.431485572142196,4.572859413233072,4.322178166003365,0.16613611578941345,0.14732618629932404,0.9999871253967285,0.050552673637866974,0.25547903776168823,0.14774508774280548,0.5311248302459717,0.15991288423538208,6.48035784251988e-05,0.12222709506750107,0.6426519751548767,0.8655778765678406,0.17916534841060638,0.26425468921661377,0.039463482797145844,0.2358464151620865,0.9999992847442627,0.03643975034356117,0.3351649045944214,0.17023774981498718,0.00019437322043813765,0.01600051112473011,5.2862692427879665e-06,1.949293348957326e-08,0.010437927208840847,6.111357531146666e-10,5.775779641226109e-07,0.07302019745111465,1.6700337113206842e-08,1.2332152437011246e-06,3.343774005770683e-05,2.0113257050979882e-06,"[(5,)]","[(3, 4, 5, 7, 17, 18, 19)]","[(16, 15, 14, 13, 12, 11)]",['-'],"[(3, 2), (3, 2)]","[(5, 6)]","[(16, 15, 14, 13, 12, 11), (2, 3, 4, 5, 7, 17, 18), (16, 15, 14, 13, 12)]","[(3, 2)]",0.973,0.002,0.145,0.773,0.091,0.9,0.167
CC(c1ccccc1)N1CCc2cc(S(=O)(=O)Nc3nccs3)ccc21,CC(c1ccccc1)N1CCc2cc(S(=O)(=O)Nc3nccs3)ccc21,385.09,369.45145547289826,1.0423290916720962,5,1,62.3,5,4,9,7,0,23,0.21739130434782608,1,0,0.719,2.75,0.211,69.826,-1.932,"[(17, 18, 19, 20, 21, 22), (18, 22, 21), (14, 15, 16, 17)]",['-'],['-'],['-'],0,1,0,0,-4.685124807167666,3.298308973715223,3.5397157900414298,151.4010534165209,322.792644646724,7.916607271284695,3.8025833014500416,-4.844690657896396,9.367938769860236e-06,0.10269324481487274,0.9435819983482361,0.054097965359687805,0.028224408626556396,0.17734640836715698,0.6772118806838989,0.9231899678707123,0.6640403270721436,0.948384165763855,0.06475157290697098,0.9998624324798584,0.5999943017959595,0.994489312171936,98.98536607930816,0.314826058617616,0.6043728062791985,0.020661961287260056,0.0008437897195108235,0.9913438558578491,0.9675190448760986,0.9997523427009583,0.11227134615182877,0.001194114563986659,7.11264021902025e-07,0.9922797679901123,0.9125126004219055,0.8050845861434937,1.6286675119658867e-08,0.9998899698257446,0.9996659755706787,3.5294580544800915,0.6580414376003927,0.6771784201088971,3.292926332423146,4.35320319363528,4.055689854933755,0.43633851408958435,0.2716006338596344,0.9999598264694214,0.04020596668124199,0.2941092550754547,0.13673405349254608,0.17985889315605164,0.20405332744121552,5.301387062672802e-08,0.0036165891215205193,0.21533070504665375,0.8436303734779358,0.068600133061409,0.4437601864337921,0.08339795470237732,0.21675953269004822,0.9999982118606567,0.027807191014289856,0.1066846176981926,0.20793543756008148,9.496505663264543e-05,0.0006769006140530109,6.837668138359732e-07,1.4535451731134685e-09,0.013876581564545631,8.740196066892025e-11,3.218914557123753e-08,0.03619490563869476,1.8858770101104483e-09,2.4050004299169814e-07,3.133042264380492e-05,2.654461539464137e-08,['-'],['-'],"[(22, 21, 20, 19, 18, 17)]",['-'],"[(18, 17), (18, 17)]",['-'],"[(22, 21, 20, 19, 18, 17), (8, 25, 24, 23, 13, 12, 11), (22, 21, 20, 19, 18)]","[(18, 17)]",0.966,0.003,0.089,0.301,0.029,0.975,0.011
C[C@H](Nc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl)c1ccc(F)cc1,C[C@H](Nc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl)c1ccc(F)cc1,429.02,370.7621299104471,1.1571300448177497,5,2,71.09,6,3,6,10,0,19,0.3157894736842105,1,0,0.575,2.823,0.118,40.0,-2.34,"[(11, 12, 13, 14, 15, 16), (12, 16, 15), (8, 9, 10, 11), (2, 3, 4, 5, 7, 17, 18)]",['-'],['-'],['-'],0,1,1,0,-5.071587007865043,3.6538728903907263,3.9521333142625354,134.21963738768355,315.50162896310565,7.681016318875017,3.3012305724308484,-5.06192073013031,1.315707913749345e-05,0.38019269704818726,0.5715120434761047,0.00033344211988151073,0.0003083944320678711,0.0007349848747253418,0.024823665618896484,0.004454135894775391,0.6012263894081116,0.4895797371864319,0.0006035995320416987,0.9999961853027344,0.1286964863538742,0.9822744131088257,98.932913775609,0.5879357698422424,0.797159651614591,0.48837435245513916,1.0079822459374554e-05,0.9996209144592285,0.13175110518932343,0.999721109867096,0.00011690172686940059,0.000773416250012815,1.4981582353357226e-05,0.9935483336448669,0.1378040760755539,0.9411396384239197,3.1915459858256057e-11,0.9717123508453369,0.4962763488292694,4.847635208732743,0.5532699813283605,0.8646392534267058,3.414717575996157,4.718116942282821,4.304857746206109,0.1642051786184311,0.13932794332504272,0.999990701675415,0.07092656940221786,0.39496415853500366,0.1529933363199234,0.2939935326576233,0.2799243628978729,0.00011798466584878042,0.20269910991191864,0.5769141912460327,0.8723147511482239,0.1203978881239891,0.31162476539611816,0.06874502450227737,0.6181414723396301,0.9999997615814209,0.029157930985093117,0.26859667897224426,0.16265156865119934,0.0002705671067815274,0.023814156651496887,8.724003237148281e-06,2.4730411496420857e-08,0.007568583358079195,9.69581970267086e-10,1.0366183005316998e-06,0.06960372626781464,2.051834968597177e-08,1.4263422372096102e-06,2.9661145163117908e-05,3.818311597569846e-06,"[(5,)]","[(3, 4, 5, 7, 17, 18, 19)]","[(16, 15, 14, 13, 12, 11)]",['-'],"[(3, 2), (3, 2)]","[(5, 6)]","[(16, 15, 14, 13, 12, 11), (2, 3, 4, 5, 7, 17, 18), (16, 15, 14, 13, 12)]","[(3, 2)]",0.981,0.015,0.056,0.842,0.078,0.651,0.399
COC[C@H](Nc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl)c1ccccc1,COC[C@H](Nc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl)c1ccccc1,441.04,390.78078313198716,1.128612303975648,6,2,80.32,8,3,6,10,0,19,0.42105263157894735,1,0,0.536,2.94,0.167,38.0,-1.955,"[(13, 14, 15, 16, 17, 18), (14, 18, 17), (10, 11, 12, 13), (4, 5, 6, 7, 9, 19, 20)]",['-'],['-'],['-'],0,0,1,0,-4.6361649805147565,3.326733010923965,3.4963630373504975,138.40781043219135,303.23414237020495,7.71754604371978,3.82960710519459,-5.21662839799652,1.3502320866139242e-05,0.8910044431686401,0.09291889518499374,0.00035168929025530815,0.014289677143096924,0.006034910678863525,0.12586742639541626,0.12354755401611328,0.7764329314231873,0.9625324606895447,0.0010523779783397913,0.9990652203559875,0.08424749225378036,0.9396644234657288,98.61440384480245,0.5091027450835577,1.2531190122524896,0.0014983909204602242,0.00035955337807536125,0.9953397512435913,0.4822443723678589,0.9470599293708801,0.004709157161414623,0.00017200248839799315,1.046573197527323e-05,0.9883652925491333,0.20367303490638733,0.1523955762386322,1.3365609063953343e-08,0.4715617001056671,0.9555597901344299,4.0374978487423565,0.6216406553778333,0.820712156747559,3.4200344149882485,4.561449401931656,4.3177801388179615,0.20622248947620392,0.12458788603544235,0.9999948740005493,0.14183416962623596,0.31850531697273254,0.13321727514266968,0.7035816311836243,0.14117875695228577,3.436096812947653e-05,0.04023010656237602,0.5385226607322693,0.9545295238494873,0.2868485748767853,0.6006571054458618,0.06200794875621796,0.5812349915504456,0.9999992847442627,0.04084156081080437,0.2676940858364105,0.1157417818903923,0.0001599316019564867,0.04410194605588913,5.553354640142061e-06,1.5740478431780502e-07,0.005897620692849159,9.270451073462027e-10,5.48852369774977e-07,0.09647862613201141,9.337824025124064e-08,1.0646484724929905e-06,3.337278394610621e-05,1.4827779750703485e-06,"[(0, 1, 2), (7,)]","[(5, 6, 7, 9, 19, 20, 21)]","[(18, 17, 16, 15, 14, 13)]",['-'],"[(5, 4), (5, 4)]","[(7, 8)]","[(18, 17, 16, 15, 14, 13), (4, 5, 6, 7, 9, 19, 20), (18, 17, 16, 15, 14)]","[(5, 4)]",0.875,0.016,0.097,0.749,0.05,0.823,0.009
